Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Order ID (Returns),Person,Postal Code,Product ID,Product Name,Quantity (bin),Region,Region (People),Returned,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,OrderUntilShip,Profit,Profit/1 client,Quantity,ROS,Sales,Sales/1 order
Office Supplies,San Diego,United States,DB-13270,Deborah Brumfield,04/02/14,CA-2014-107181,,Anna Andreadi,92024,OFF-BI-10004230,GBC Recycled Grain Textured Covers,2,West,West,,1544,Home Office,08/02/14,Standard Class,California,Binders,0.2,1,4,29.0136,29.0136,3,0.35,82.896,82.896
Office Supplies,San Diego,United States,DB-13270,Deborah Brumfield,04/02/14,CA-2014-107181,,Anna Andreadi,92024,OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",4,West,West,,1545,Home Office,08/02/14,Standard Class,California,Paper,0,1,4,16.0928,16.0928,4,0.47,34.24,34.24
Office Supplies,Chesapeake,United States,ND-18460,Neil Ducich,06/02/14,CA-2014-131905,,Cassandra Brandow,23320,OFF-LA-10002787,Avery 480,4,South,South,,1998,Corporate,09/02/14,First Class,Virginia,Labels,0,1,3,7.2,7.2,4,0.48,15,15
Technology,Chesapeake,United States,ND-18460,Neil Ducich,06/02/14,CA-2014-131905,,Cassandra Brandow,23320,TEC-PH-10003645,Aastra 57i VoIP phone,0,South,South,,1999,Corporate,09/02/14,First Class,Virginia,Phones,0,1,3,42.0186,42.0186,1,0.26,161.61,161.61
Technology,Chesapeake,United States,ND-18460,Neil Ducich,06/02/14,CA-2014-131905,,Cassandra Brandow,23320,TEC-PH-10001615,AT&T CL82213,4,South,South,,2000,Corporate,09/02/14,First Class,Virginia,Phones,0,1,3,42.0355,42.0355,5,0.29,144.95,144.95
Office Supplies,Romeoville,United States,DL-13315,Delfina Latchford,06/02/14,CA-2014-108182,,Kelly Williams,60441,OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",2,Central,Central,,8981,Consumer,10/02/14,Second Class,Illinois,Binders,0.8,1,4,-14.7708,-14.7708,2,-1.65,8.952,8.952
Office Supplies,New York City,United States,CS-12250,Chris Selesnick,07/02/14,US-2014-169390,,Chuck Magee,10024,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,4,East,East,,8736,Corporate,10/02/14,Second Class,New York,Storage,0,1,3,9.744,9.744,4,0.15,64.96,64.96
Technology,Linden,United States,CK-12760,Cyma Kinney,07/02/14,CA-2014-107755,,Chuck Magee,7036,TEC-AC-10000710,Maxell DVD-RAM Discs,5,East,East,,850,Corporate,12/02/14,Standard Class,New Jersey,Accessories,0,1,5,49.6048,49.6048,7,0.43,115.36,115.36
Furniture,North Las Vegas,United States,NM-18445,Nathan Mautz,08/02/14,CA-2014-125759,,Anna Andreadi,89031,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",2,West,West,,9267,Home Office,09/02/14,First Class,Nevada,Furnishings,0,1,1,5.5328,5.5328,2,0.38,14.56,14.56
Furniture,Chesapeake,United States,NF-18385,Natalie Fritzler,11/02/14,CA-2014-127614,,Cassandra Brandow,23320,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,5,South,South,,5632,Consumer,15/02/14,Standard Class,Virginia,Tables,0,1,4,75.3732,75.3732,6,0.06,"1,256.22","1,256.22"
Furniture,Columbia,United States,GA-14725,Guy Armstrong,11/02/14,CA-2014-168368,,Kelly Williams,65203,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",0,Central,Central,,9255,Consumer,15/02/14,Second Class,Missouri,Chairs,0,1,4,15.2225,15.2225,1,0.25,60.89,60.89
Furniture,Columbia,United States,GA-14725,Guy Armstrong,11/02/14,CA-2014-168368,,Kelly Williams,65203,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2,Central,Central,,9258,Consumer,15/02/14,Second Class,Missouri,Furnishings,0,1,4,53.2704,53.2704,3,0.16,332.94,332.94
Office Supplies,Chesapeake,United States,NF-18385,Natalie Fritzler,11/02/14,CA-2014-127614,,Cassandra Brandow,23320,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,2,South,South,,5633,Consumer,15/02/14,Standard Class,Virginia,Binders,0,1,4,8.2062,8.2062,2,0.47,17.46,17.46
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,11/02/14,CA-2014-168368,,Kelly Williams,65203,OFF-BI-10004654,VariCap6 Expandable Binder,2,Central,Central,,9259,Consumer,15/02/14,Second Class,Missouri,Binders,0,1,4,24.393,24.393,3,0.47,51.9,51.9
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,11/02/14,CA-2014-168368,,Kelly Williams,65203,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2,Central,Central,,9257,Consumer,15/02/14,Second Class,Missouri,Binders,0,1,4,4.4344,4.4344,2,0.46,9.64,9.64
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,11/02/14,CA-2014-168368,,Kelly Williams,65203,OFF-LA-10004853,Avery 483,2,Central,Central,,9256,Consumer,15/02/14,Second Class,Missouri,Labels,0,1,4,6.8724,6.8724,3,0.46,14.94,14.94
Office Supplies,Columbia,United States,GA-14725,Guy Armstrong,11/02/14,CA-2014-168368,,Kelly Williams,65203,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,2,Central,Central,,9260,Consumer,15/02/14,Second Class,Missouri,Storage,0,1,4,2.5984,2.5984,2,0.04,64.96,64.96
Technology,Chesapeake,United States,NF-18385,Natalie Fritzler,11/02/14,CA-2014-127614,,Cassandra Brandow,23320,TEC-AC-10001432,Enermax Aurora Lite Keyboard,2,South,South,,5631,Consumer,15/02/14,Standard Class,Virginia,Accessories,0,1,4,103.158,103.158,3,0.44,234.45,234.45
Furniture,Concord,United States,SC-20095,Sanjit Chand,12/02/14,US-2014-110674,,Anna Andreadi,94521,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",2,West,West,,457,Consumer,18/02/14,Standard Class,California,Chairs,0.2,1,6,-24.294,-24.294,2,-0.1875,129.568,129.568
Office Supplies,Seattle,United States,ML-17395,Marina Lichtenstein,14/02/14,CA-2014-121762,,Anna Andreadi,98103,OFF-AP-10001293,Belkin 8 Outlet Surge Protector,2,West,West,,9763,Corporate,18/02/14,Standard Class,Washington,Appliances,0,1,4,22.9488,22.9488,2,0.28,81.96,81.96
Office Supplies,Seattle,United States,ML-17395,Marina Lichtenstein,14/02/14,CA-2014-121762,,Anna Andreadi,98103,OFF-SU-10000157,Compact Automatic Electric Letter Opener,2,West,West,,9764,Corporate,18/02/14,Standard Class,Washington,Supplies,0,1,4,4.7724,4.7724,2,0.02,238.62,238.62
Technology,Seattle,United States,ML-17395,Marina Lichtenstein,14/02/14,CA-2014-121762,,Anna Andreadi,98103,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,2,West,West,,9762,Corporate,18/02/14,Standard Class,Washington,Accessories,0,1,4,86.3892,86.3892,3,0.36,239.97,239.97
Office Supplies,Houston,United States,ST-20530,Shui Tom,14/02/14,CA-2014-107706,,Kelly Williams,77095,OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",2,Central,Central,,5467,Consumer,19/02/14,Second Class,Texas,Paper,0.2,1,5,6.066,6.066,3,0.375,16.176,16.176
Office Supplies,Seattle,United States,BF-11020,Barry Französisch,15/02/14,CA-2014-165568,,Anna Andreadi,98105,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,4,West,West,,7438,Corporate,19/02/14,Standard Class,Washington,Binders,0.2,1,4,7.209,7.209,5,0.3375,21.36,21.36
Office Supplies,Dallas,United States,MN-17935,Michael Nguyen,16/02/14,CA-2014-122567,,Kelly Williams,75220,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",2,Central,Central,,1334,Consumer,21/02/14,Standard Class,Texas,Appliances,0.8,1,5,-13.93,-13.93,2,-1.75,7.96,7.96
Office Supplies,Dallas,United States,MN-17935,Michael Nguyen,16/02/14,CA-2014-122567,,Kelly Williams,75220,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,2,Central,Central,,1333,Consumer,21/02/14,Standard Class,Texas,Binders,0.8,1,5,-1.728,-1.728,3,-1.6,1.08,1.08
Office Supplies,Chicago,United States,DL-13315,Delfina Latchford,17/02/14,CA-2014-154165,,Kelly Williams,60653,OFF-AR-10003631,Staples in misc. colors,12,Central,Central,,9516,Consumer,24/02/14,Standard Class,Illinois,Art,0.2,1,7,8.8088,8.8088,14,0.1625,54.208,54.208
Furniture,Lubbock,United States,TB-21595,Troy Blackwell,18/02/14,US-2014-165589,,Kelly Williams,79424,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",4,Central,Central,,6082,Consumer,18/02/14,Same Day,Texas,Furnishings,0.6,1,0,-11.322,-11.322,5,-0.45,25.16,25.16
Office Supplies,Arlington,United States,AB-10015,Aaron Bergman,18/02/14,CA-2014-152905,,Kelly Williams,76017,OFF-ST-10000321,Akro Stacking Bins,2,Central,Central,,8223,Consumer,24/02/14,Standard Class,Texas,Storage,0.2,1,6,-2.5248,-2.5248,2,-0.2,12.624,12.624
Office Supplies,Los Angeles,United States,SR-20740,Steven Roelle,20/02/14,CA-2014-164903,,Anna Andreadi,90049,OFF-PA-10003363,Xerox 204,2,West,West,,8504,Home Office,24/02/14,Standard Class,California,Paper,0,1,4,6.2208,6.2208,2,0.48,12.96,12.96
Furniture,Richmond,United States,LC-16930,Linda Cazamias,20/02/14,CA-2014-109491,,Kelly Williams,47374,FUR-FU-10000221,"Master Caster Door Stop, Brown",4,Central,Central,,4522,Corporate,26/02/14,Standard Class,Indiana,Furnishings,0,1,6,6.9088,6.9088,4,0.34,20.32,20.32
Technology,Richmond,United States,LC-16930,Linda Cazamias,20/02/14,CA-2014-109491,,Kelly Williams,47374,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,2,Central,Central,,4521,Corporate,26/02/14,Standard Class,Indiana,Accessories,0,1,6,22.4316,22.4316,3,0.36,62.31,62.31
Office Supplies,Woodstock,United States,TM-21010,Tamara Manning,21/02/14,CA-2014-165540,,Kelly Williams,60098,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,4,Central,Central,,2883,Consumer,25/02/14,Standard Class,Illinois,Binders,0.8,1,4,-13.7175,-13.7175,5,-1.55,8.85,8.85
Office Supplies,Moreno Valley,United States,SA-20830,Sue Ann Reed,22/02/14,CA-2014-133354,,Anna Andreadi,92553,OFF-PA-10001800,Xerox 220,2,West,West,,7611,Consumer,24/02/14,First Class,California,Paper,0,1,2,9.3312,9.3312,3,0.48,19.44,19.44
Office Supplies,El Paso,United States,MG-17875,Michael Grace,23/02/14,CA-2014-103744,CA-2014-103744,Kelly Williams,79907,OFF-BI-10000320,GBC Plastic Binding Combs,2,Central,Central,Yes,6531,Home Office,27/02/14,Standard Class,Texas,Binders,0.8,1,4,-6.8634,-6.8634,3,-1.55,4.428,4.428
Office Supplies,El Paso,United States,MG-17875,Michael Grace,23/02/14,CA-2014-103744,CA-2014-103744,Kelly Williams,79907,OFF-LA-10004425,Staple-on labels,2,Central,Central,Yes,6530,Home Office,27/02/14,Standard Class,Texas,Labels,0.2,1,4,2.3409,2.3409,3,0.3375,6.936,6.936
Office Supplies,Medford,United States,JH-15430,Jennifer Halladay,24/02/14,US-2014-137680,,Anna Andreadi,97504,OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",4,West,West,,5512,Consumer,02/03/14,Standard Class,Oregon,Paper,0.2,1,6,11.1024,11.1024,4,0.3375,32.896,32.896
Office Supplies,Medford,United States,JH-15430,Jennifer Halladay,24/02/14,US-2014-137680,,Anna Andreadi,97504,OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",2,West,West,,5513,Consumer,02/03/14,Standard Class,Oregon,Paper,0.2,1,6,7.6869,7.6869,3,0.3375,22.776,22.776
Office Supplies,Columbus,United States,JS-16030,Joy Smith,27/02/14,CA-2014-156545,,Chuck Magee,43229,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,4,East,East,,9464,Consumer,03/03/14,First Class,Ohio,Art,0.2,1,4,3.4048,3.4048,4,0.175,19.456,19.456
Furniture,El Paso,United States,SC-20380,Shahid Collister,01/03/14,CA-2014-131009,,Kelly Williams,79907,FUR-CH-10001270,Harbour Creations Steel Folding Chair,5,Central,Central,,7949,Consumer,05/03/14,Standard Class,Texas,Chairs,0.3,1,4,0,0,6,0,362.25,362.25
Furniture,El Paso,United States,SC-20380,Shahid Collister,01/03/14,CA-2014-131009,,Kelly Williams,79907,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,5,Central,Central,,7950,Consumer,05/03/14,Standard Class,Texas,Furnishings,0.6,1,4,-34.9536,-34.9536,6,-0.55,63.552,63.552
Furniture,Elmhurst,United States,VF-21715,Vicky Freymann,01/03/14,CA-2014-113880,,Kelly Williams,60126,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,5,Central,Central,,6548,Home Office,05/03/14,Standard Class,Illinois,Chairs,0.3,1,4,-172.1172,-172.1172,6,-0.271428571,634.116,634.116
Office Supplies,El Paso,United States,SC-20380,Shahid Collister,01/03/14,CA-2014-131009,,Kelly Williams,79907,OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,4,Central,Central,,7948,Consumer,05/03/14,Standard Class,Texas,Fasteners,0.2,1,4,-3.5325,-3.5325,5,-0.1875,18.84,18.84
Office Supplies,El Paso,United States,SC-20380,Shahid Collister,01/03/14,CA-2014-131009,,Kelly Williams,79907,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,2,Central,Central,,7951,Consumer,05/03/14,Standard Class,Texas,Storage,0.2,1,4,-22.6716,-22.6716,3,-0.175,129.552,129.552
Office Supplies,Elmhurst,United States,VF-21715,Vicky Freymann,01/03/14,CA-2014-113880,,Kelly Williams,60126,OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",2,Central,Central,,6549,Home Office,05/03/14,Standard Class,Illinois,Paper,0.2,1,4,5.6784,5.6784,3,0.325,17.472,17.472
Technology,New York City,United States,HR-14770,Hallie Redmond,01/03/14,US-2014-143707,,Chuck Magee,10035,TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,2,East,East,,5714,Home Office,05/03/14,Standard Class,New York,Phones,0,1,4,1.6038,1.6038,3,0.27,5.94,5.94
Furniture,Seattle,United States,DB-13060,Dave Brooks,01/03/14,CA-2014-104269,,Anna Andreadi,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,2,West,West,,158,Consumer,06/03/14,Second Class,Washington,Chairs,0.2,1,5,51.4764,51.4764,2,0.1125,457.568,457.568
Furniture,Houston,United States,GW-14605,Giulietta Weimer,01/03/14,CA-2014-168312,,Kelly Williams,77036,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,2,Central,Central,,8311,Consumer,07/03/14,Standard Class,Texas,Tables,0.3,1,6,-43.0296,-43.0296,3,-0.114285714,376.509,376.509
Office Supplies,Houston,United States,GW-14605,Giulietta Weimer,01/03/14,CA-2014-168312,,Kelly Williams,77036,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,2,Central,Central,,8310,Consumer,07/03/14,Standard Class,Texas,Storage,0.2,1,6,8.5845,8.5845,3,0.0625,137.352,137.352
Office Supplies,Philadelphia,United States,NH-18610,Nicole Hansen,02/03/14,CA-2014-111157,,Chuck Magee,19120,OFF-PA-10000327,Xerox 1971,0,East,East,,9946,Corporate,06/03/14,Standard Class,Pennsylvania,Paper,0.2,1,4,1.07,1.07,1,0.3125,3.424,3.424
Technology,Philadelphia,United States,NH-18610,Nicole Hansen,02/03/14,CA-2014-111157,,Chuck Magee,19120,TEC-AC-10004353,Hypercom P1300 Pinpad,2,East,East,,9947,Corporate,06/03/14,Standard Class,Pennsylvania,Accessories,0.2,1,4,32.13,32.13,3,0.2125,151.2,151.2
Office Supplies,New York City,United States,KN-16705,Kristina Nunn,02/03/14,CA-2014-107524,,Chuck Magee,10009,OFF-EN-10001990,Staple envelope,2,East,East,,6058,Home Office,08/03/14,Standard Class,New York,Envelopes,0,1,6,5.3392,5.3392,2,0.47,11.36,11.36
Office Supplies,New York City,United States,KN-16705,Kristina Nunn,02/03/14,CA-2014-107524,,Chuck Magee,10009,OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",4,East,East,,6059,Home Office,08/03/14,Standard Class,New York,Paper,0,1,6,17.472,17.472,5,0.48,36.4,36.4
Furniture,San Diego,United States,EJ-14155,Eva Jacobs,03/03/14,CA-2014-105648,,Anna Andreadi,92037,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",2,West,West,,8712,Consumer,07/03/14,Standard Class,California,Tables,0.2,1,4,-23.4882,-23.4882,3,-0.0375,626.352,626.352
Office Supplies,Wilmington,United States,AJ-10945,Ashley Jarboe,03/03/14,CA-2014-155852,,Cassandra Brandow,28403,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,4,South,South,,556,Consumer,07/03/14,Second Class,North Carolina,Art,0.2,1,4,3.4048,3.4048,4,0.175,19.456,19.456
Office Supplies,Houston,United States,SC-20020,Sam Craven,03/03/14,CA-2014-130421,,Kelly Williams,77095,OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,2,Central,Central,,7349,Consumer,07/03/14,Standard Class,Texas,Appliances,0.8,1,4,-459.6072,-459.6072,3,-2.6,176.772,176.772
Furniture,Columbus,United States,JS-15595,Jill Stevenson,03/03/14,US-2014-127978,,Chuck Magee,43229,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,4,East,East,,7248,Corporate,08/03/14,Standard Class,Ohio,Bookcases,0.5,1,5,-199.617,-199.617,5,-0.66,302.45,302.45
Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,03/03/14,US-2014-127978,,Chuck Magee,43229,OFF-LA-10000305,Avery 495,2,East,East,,7247,Corporate,08/03/14,Standard Class,Ohio,Labels,0.2,1,5,4.914,4.914,3,0.325,15.12,15.12
Office Supplies,Columbus,United States,JS-15595,Jill Stevenson,03/03/14,US-2014-127978,,Chuck Magee,43229,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,7,East,East,,7249,Corporate,08/03/14,Standard Class,Ohio,Storage,0.2,1,5,-10.0512,-10.0512,8,-0.225,44.672,44.672
Office Supplies,New York City,United States,AP-10720,Anne Pryor,03/03/14,CA-2014-127964,,Chuck Magee,10035,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",4,East,East,,1165,Home Office,08/03/14,Standard Class,New York,Binders,0.2,1,5,9.1785,9.1785,5,0.3625,25.32,25.32
Office Supplies,New York City,United States,AP-10720,Anne Pryor,03/03/14,CA-2014-127964,,Chuck Magee,10035,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,2,East,East,,1164,Home Office,08/03/14,Standard Class,New York,Binders,0.2,1,5,40.872,40.872,3,0.325,125.76,125.76
Technology,New York City,United States,AP-10720,Anne Pryor,03/03/14,CA-2014-127964,,Chuck Magee,10035,TEC-PH-10004700,PowerGen Dual USB Car Charger,0,East,East,,1163,Home Office,08/03/14,Standard Class,New York,Phones,0,1,5,4.5954,4.5954,1,0.46,9.99,9.99
Office Supplies,Columbia,United States,CL-12565,Clay Ludtke,04/03/14,CA-2014-116239,,Cassandra Brandow,29203,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,4,South,South,,1565,Consumer,04/03/14,Same Day,South Carolina,Storage,0,1,0,17.745,17.745,5,0.05,354.9,354.9
Office Supplies,Margate,United States,SC-20095,Sanjit Chand,04/03/14,CA-2014-117016,,Cassandra Brandow,33063,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",2,South,South,,4422,Consumer,09/03/14,Standard Class,Florida,Art,0.2,1,5,2.3328,2.3328,3,0.15,15.552,15.552
Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,05/03/14,CA-2014-169061,,Chuck Magee,10701,OFF-AR-10000588,Newell 345,2,East,East,,8497,Consumer,08/03/14,Second Class,New York,Art,0,1,3,15.4752,15.4752,3,0.26,59.52,59.52
Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,05/03/14,CA-2014-169061,,Chuck Magee,10701,OFF-BI-10001617,GBC Wire Binding Combs,5,East,East,,8500,Consumer,08/03/14,Second Class,New York,Binders,0.2,1,3,16.7508,16.7508,6,0.3375,49.632,49.632
Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,05/03/14,CA-2014-169061,,Chuck Magee,10701,OFF-PA-10001878,Xerox 1891,2,East,East,,8501,Consumer,08/03/14,Second Class,New York,Paper,0,1,3,45.9754,45.9754,2,0.47,97.82,97.82
Office Supplies,Yonkers,United States,AB-10150,Aimee Bixby,05/03/14,CA-2014-169061,,Chuck Magee,10701,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,2,East,East,,8499,Consumer,08/03/14,Second Class,New York,Supplies,0,1,3,5.3998,5.3998,2,0.29,18.62,18.62
Technology,Yonkers,United States,AB-10150,Aimee Bixby,05/03/14,CA-2014-169061,,Chuck Magee,10701,TEC-AC-10002001,Logitech Wireless Gaming Headset G930,2,East,East,,8498,Consumer,08/03/14,Second Class,New York,Accessories,0,1,3,177.5889,177.5889,3,0.37,479.97,479.97
Furniture,Seattle,United States,AB-10015,Aaron Bergman,07/03/14,CA-2014-156587,,Anna Andreadi,98103,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",0,West,West,,4962,Consumer,08/03/14,First Class,Washington,Chairs,0.2,1,1,5.4801,5.4801,1,0.1125,48.712,48.712
Office Supplies,Seattle,United States,AB-10015,Aaron Bergman,07/03/14,CA-2014-156587,,Anna Andreadi,98103,OFF-AR-10001427,Newell 330,2,West,West,,4963,Consumer,08/03/14,First Class,Washington,Art,0,1,1,4.6644,4.6644,3,0.26,17.94,17.94
Office Supplies,Seattle,United States,AB-10015,Aaron Bergman,07/03/14,CA-2014-156587,,Anna Andreadi,98103,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",2,West,West,,4964,Consumer,08/03/14,First Class,Washington,Storage,0,1,1,4.8588,4.8588,3,0.02,242.94,242.94
Office Supplies,Des Moines,United States,NP-18685,Nora Pelletier,07/03/14,US-2014-131982,,Anna Andreadi,98198,OFF-BI-10004224,Catalog Binders with Expanding Posts,2,West,West,,5254,Home Office,11/03/14,Second Class,Washington,Binders,0.2,1,4,33.64,33.64,2,0.3125,107.648,107.648
Furniture,Seattle,United States,CM-12715,Craig Molinari,07/03/14,CA-2014-104563,,Anna Andreadi,98103,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",2,West,West,,9644,Corporate,12/03/14,Standard Class,Washington,Chairs,0.2,1,5,54.1764,54.1764,2,0.1125,481.568,481.568
Furniture,Seattle,United States,CM-12715,Craig Molinari,07/03/14,CA-2014-104563,,Anna Andreadi,98103,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,5,West,West,,9643,Corporate,12/03/14,Standard Class,Washington,Chairs,0.2,1,5,21.8352,21.8352,6,0.05,436.704,436.704
